Time(s),CH1V,CH2V
5.200000e-06,2.098667e+01,6.314667e+00
5.400000e-06,2.044400e+01,5.924000e+00
5.600000e-06,1.978800e+01,5.532001e+00
5.800000e-06,1.931334e+01,5.302667e+00
6.000000e-06,1.854533e+01,4.612000e+00
6.200000e-06,1.770934e+01,4.129333e+00
6.400000e-06,1.716667e+01,3.692000e+00
6.600000e-06,9.052001e+00,-1.390667e+00
6.800000e-06,2.338667e+00,-6.473334e+00
7.000000e-06,7.106667e-01,-7.577334e+00
7.200000e-06,9.813334e-01,-7.348001e+00
7.400000e-06,9.373334e-01,-7.485334e+00
7.600000e-06,7.560000e-01,-7.532001e+00
7.800000e-06,8.013334e-01,-7.532001e+00
8.000000e-06,7.333334e-01,-7.577334e+00
8.200000e-06,8.240001e-01,-7.600000e+00
8.400000e-06,7.333334e-01,-7.577334e+00
8.600000e-06,6.653334e-01,-7.532001e+00
8.800000e-06,7.333334e-01,-7.554667e+00
9.000000e-06,8.466668e-01,-7.462667e+00
9.200000e-06,6.653334e-01,-7.669334e+00
9.400000e-06,6.880000e-01,-7.462667e+00
9.600000e-06,7.560000e-01,-7.462667e+00
9.800000e-06,1.026667e+00,-7.232000e+00
1.000000e-05,1.478667e+00,-6.956000e+00
1.020000e-05,2.044000e+00,-6.473334e+00
1.040000e-05,2.768000e+00,-5.990667e+00
1.060000e-05,3.422667e+00,-5.553334e+00
1.080000e-05,4.124001e+00,-5.024000e+00
1.100000e-05,5.096000e+00,-4.404000e+00
1.120000e-05,5.977334e+00,-3.713334e+00
1.140000e-05,6.926667e+00,-3.208000e+00
1.160000e-05,7.944001e+00,-2.586667e+00
1.180000e-05,8.825334e+00,-1.988000e+00
1.200000e-05,1.006933e+01,-1.206667e+00
1.220000e-05,1.095067e+01,-5.626667e-01
1.240000e-05,1.196800e+01,-5.600001e-02
1.260000e-05,1.287200e+01,7.026667e-01
1.280000e-05,1.404667e+01,1.416000e+00
1.300000e-05,1.513200e+01,2.152000e+00
1.320000e-05,1.590133e+01,2.634667e+00
1.340000e-05,1.689467e+01,3.416000e+00
1.360000e-05,1.786667e+01,3.900000e+00
1.380000e-05,1.861333e+01,4.704000e+00
1.400000e-05,1.933600e+01,5.072001e+00
1.420000e-05,2.012800e+01,5.464000e+00
1.440000e-05,2.069333e+01,5.946667e+00
1.460000e-05,2.134800e+01,6.452001e+00
1.480000e-05,2.166533e+01,6.590667e+00
1.500000e-05,2.207200e+01,7.073334e+00
1.520000e-05,2.254667e+01,7.418667e+00
1.540000e-05,2.277200e+01,7.441334e+00
1.560000e-05,2.295333e+01,7.580000e+00
1.580000e-05,2.293067e+01,7.786667e+00
1.600000e-05,2.311200e+01,7.625334e+00
1.620000e-05,2.317867e+01,7.809334e+00
1.640000e-05,2.288534e+01,7.602667e+00
1.660000e-05,2.270400e+01,7.580000e+00
1.680000e-05,2.256934e+01,7.349334e+00
1.700000e-05,2.207200e+01,7.120000e+00
1.720000e-05,2.162000e+01,6.820001e+00
1.740000e-05,2.130267e+01,6.384000e+00
1.760000e-05,2.082800e+01,6.222667e+00
1.780000e-05,2.017333e+01,5.762667e+00
1.800000e-05,1.951733e+01,5.394667e+00
1.820000e-05,1.888400e+01,4.750667e+00
1.840000e-05,1.834134e+01,4.428000e+00
1.860000e-05,1.759600e+01,3.784000e+00
1.880000e-05,1.662400e+01,3.232000e+00
1.900000e-05,4.146667e+00,-5.140000e+00
1.920000e-05,1.004000e+00,-7.094667e+00
1.940000e-05,7.786667e-01,-7.600000e+00
1.960000e-05,7.106667e-01,-7.692000e+00
1.980000e-05,6.880000e-01,-7.440001e+00
2.000000e-05,8.013334e-01,-7.393334e+00
2.020000e-05,7.106667e-01,-7.370667e+00
2.040000e-05,7.333334e-01,-7.416000e+00
2.060000e-05,6.880000e-01,-7.485334e+00
2.080000e-05,8.240001e-01,-7.370667e+00
2.100000e-05,7.786667e-01,-7.370667e+00
2.120000e-05,6.653334e-01,-7.508000e+00
2.140000e-05,7.106667e-01,-7.348001e+00
2.160000e-05,7.560000e-01,-7.348001e+00
2.180000e-05,8.466668e-01,-7.370667e+00
2.200000e-05,7.560000e-01,-7.462667e+00
2.220000e-05,1.185333e+00,-7.072001e+00
2.240000e-05,1.818667e+00,-6.565334e+00
2.260000e-05,2.518667e+00,-6.336000e+00
2.280000e-05,3.038667e+00,-5.806667e+00
2.300000e-05,3.740000e+00,-5.254667e+00
2.320000e-05,4.757334e+00,-4.817334e+00
2.340000e-05,5.548000e+00,-4.220000e+00
2.360000e-05,6.361334e+00,-3.644000e+00
2.380000e-05,7.288001e+00,-2.932000e+00
2.400000e-05,8.373334e+00,-2.241333e+00
2.420000e-05,9.368001e+00,-1.644000e+00
2.440000e-05,1.036267e+01,-9.306667e-01
2.460000e-05,1.135733e+01,-3.093334e-01
2.480000e-05,1.244267e+01,4.720000e-01
2.500000e-05,1.354933e+01,1.162667e+00
2.520000e-05,1.436400e+01,1.600000e+00
2.540000e-05,1.538133e+01,2.473334e+00
2.560000e-05,1.644267e+01,3.164000e+00
2.580000e-05,1.732533e+01,3.738667e+00
2.600000e-05,1.818400e+01,4.268000e+00
2.620000e-05,1.881600e+01,4.865334e+00
2.640000e-05,1.976534e+01,5.486667e+00
2.660000e-05,2.044400e+01,5.924000e+00
2.680000e-05,2.085067e+01,6.292000e+00
2.700000e-05,2.137067e+01,6.636001e+00
2.720000e-05,2.202667e+01,7.028000e+00
2.740000e-05,2.234267e+01,7.142667e+00
2.760000e-05,2.243333e+01,7.165334e+00
2.780000e-05,2.284000e+01,7.580000e+00
2.800000e-05,2.295333e+01,7.694667e+00
2.820000e-05,2.311200e+01,7.441334e+00
2.840000e-05,2.306667e+01,7.602667e+00
2.860000e-05,2.299867e+01,7.533334e+00
2.880000e-05,2.284000e+01,7.349334e+00
2.900000e-05,2.261467e+01,7.304000e+00
2.920000e-05,2.222934e+01,7.028000e+00
2.940000e-05,2.180000e+01,6.844000e+00
2.960000e-05,2.155200e+01,6.636001e+00
2.980000e-05,2.114533e+01,6.292000e+00
3.000000e-05,2.058000e+01,5.808001e+00
3.020000e-05,1.985600e+01,5.348001e+00
3.040000e-05,1.931334e+01,5.141334e+00
3.060000e-05,1.863600e+01,4.704000e+00
3.080000e-05,1.788934e+01,4.037333e+00
3.100000e-05,1.696267e+01,3.646667e+00
3.120000e-05,1.133467e+01,1.733333e-01
3.140000e-05,2.722667e+00,-6.105334e+00
3.160000e-05,7.560000e-01,-7.416000e+00
3.180000e-05,8.466668e-01,-7.232000e+00
3.200000e-05,7.333334e-01,-7.324000e+00
3.220000e-05,8.466668e-01,-7.301334e+00
3.240000e-05,6.653334e-01,-7.416000e+00
3.260000e-05,7.560000e-01,-7.462667e+00
3.280000e-05,6.653334e-01,-7.485334e+00
3.300000e-05,6.880000e-01,-7.554667e+00
3.320000e-05,6.426667e-01,-7.624001e+00
3.340000e-05,7.106667e-01,-7.416000e+00
3.360000e-05,5.746667e-01,-7.348001e+00
3.380000e-05,7.333334e-01,-7.462667e+00
3.400000e-05,6.653334e-01,-7.624001e+00
3.420000e-05,5.746667e-01,-7.532001e+00
3.440000e-05,1.072000e+00,-7.462667e+00
3.460000e-05,1.389333e+00,-7.072001e+00
3.480000e-05,1.998667e+00,-6.704000e+00
3.500000e-05,2.700000e+00,-6.128000e+00
3.520000e-05,3.513334e+00,-5.692000e+00
3.540000e-05,4.305334e+00,-5.232000e+00
3.560000e-05,4.960001e+00,-4.725334e+00
3.580000e-05,5.774667e+00,-3.966667e+00
3.600000e-05,6.904001e+00,-3.208000e+00
3.620000e-05,7.808001e+00,-2.701334e+00
3.640000e-05,8.802668e+00,-1.942667e+00
3.660000e-05,9.706667e+00,-1.368000e+00
3.680000e-05,1.083733e+01,-5.400000e-01
3.700000e-05,1.180933e+01,1.280000e-01
3.720000e-05,1.282667e+01,6.800001e-01
3.740000e-05,1.384400e+01,1.553333e+00
3.760000e-05,1.495067e+01,2.152000e+00
3.780000e-05,1.585600e+01,2.910667e+00
3.800000e-05,1.673734e+01,3.393334e+00
3.820000e-05,1.768667e+01,4.014667e+00
3.840000e-05,1.852267e+01,4.566667e+00
3.860000e-05,1.926933e+01,5.072001e+00
3.880000e-05,1.987867e+01,5.394667e+00
3.900000e-05,2.051200e+01,5.832000e+00
3.920000e-05,2.114533e+01,6.084001e+00
3.940000e-05,2.189067e+01,7.096001e+00
3.960000e-05,2.202667e+01,6.752000e+00
3.980000e-05,2.232000e+01,7.142667e+00
4.000000e-05,2.284000e+01,7.396000e+00
4.020000e-05,2.293067e+01,7.396000e+00
4.040000e-05,2.299867e+01,7.510667e+00
4.060000e-05,2.295333e+01,7.580000e+00
4.080000e-05,2.311200e+01,7.533334e+00
4.100000e-05,2.299867e+01,7.580000e+00
4.120000e-05,2.277200e+01,7.349334e+00
4.140000e-05,2.238800e+01,7.120000e+00
4.160000e-05,2.207200e+01,6.981334e+00
4.180000e-05,2.177733e+01,6.797334e+00
4.200000e-05,2.116800e+01,6.476000e+00
4.220000e-05,2.069333e+01,6.084001e+00
4.240000e-05,2.039867e+01,5.900001e+00
4.260000e-05,1.983333e+01,5.464000e+00
4.280000e-05,1.895200e+01,4.934667e+00
4.300000e-05,1.820667e+01,4.474667e+00
4.320000e-05,1.757333e+01,4.106667e+00
4.340000e-05,1.685067e+01,3.485334e+00
4.360000e-05,4.824000e+00,-4.541334e+00
4.380000e-05,1.140000e+00,-6.956000e+00
4.400000e-05,8.013334e-01,-7.554667e+00
4.420000e-05,8.466668e-01,-7.485334e+00
4.440000e-05,7.786667e-01,-7.508000e+00
4.460000e-05,7.333334e-01,-7.508000e+00
4.480000e-05,7.333334e-01,-7.532001e+00
4.500000e-05,6.880000e-01,-7.646667e+00
4.520000e-05,6.200001e-01,-7.669334e+00
4.540000e-05,6.426667e-01,-7.485334e+00
4.560000e-05,6.880000e-01,-7.577334e+00
4.580000e-05,7.786667e-01,-7.532001e+00
4.600000e-05,6.880000e-01,-7.738667e+00
4.620000e-05,6.200001e-01,-7.508000e+00
4.640000e-05,6.880000e-01,-7.554667e+00
4.660000e-05,6.653334e-01,-7.577334e+00
4.680000e-05,1.094667e+00,-7.324000e+00
4.700000e-05,1.592000e+00,-6.841334e+00
4.720000e-05,2.428000e+00,-6.381334e+00
4.740000e-05,3.084000e+00,-5.921334e+00
4.760000e-05,3.694667e+00,-5.461334e+00
4.780000e-05,4.394667e+00,-4.840000e+00
4.800000e-05,5.570667e+00,-4.265334e+00
4.820000e-05,6.361334e+00,-3.529334e+00
4.840000e-05,7.176001e+00,-3.069334e+00
4.860000e-05,8.192000e+00,-2.356000e+00
4.880000e-05,9.232000e+00,-1.597333e+00
4.900000e-05,1.029467e+01,-9.760001e-01
4.920000e-05,1.126667e+01,-3.093334e-01
4.940000e-05,1.226133e+01,2.200000e-01
4.960000e-05,1.343733e+01,9.560001e-01
4.980000e-05,1.427333e+01,1.714667e+00
5.000000e-05,1.513200e+01,2.312000e+00
5.020000e-05,1.608134e+01,2.888000e+00
5.040000e-05,1.716667e+01,3.508000e+00
5.060000e-05,1.793467e+01,4.106667e+00
5.080000e-05,1.886133e+01,4.612000e+00
5.100000e-05,1.940400e+01,5.509334e+00
5.120000e-05,2.017333e+01,5.556000e+00
5.140000e-05,2.094134e+01,6.176001e+00
5.160000e-05,2.121200e+01,6.360001e+00
5.180000e-05,2.180000e+01,6.636001e+00
5.200000e-05,2.232000e+01,7.188001e+00
5.220000e-05,2.256934e+01,7.464001e+00
5.240000e-05,2.272667e+01,7.326667e+00
5.260000e-05,2.293067e+01,7.556001e+00
5.280000e-05,2.306667e+01,7.694667e+00
5.300000e-05,2.317867e+01,7.625334e+00
5.320000e-05,2.293067e+01,7.625334e+00
5.340000e-05,2.265867e+01,7.556001e+00
5.360000e-05,2.261467e+01,7.580000e+00
5.380000e-05,2.241067e+01,7.212000e+00
5.400000e-05,2.189067e+01,6.981334e+00
5.420000e-05,2.141600e+01,6.728001e+00
5.440000e-05,2.107734e+01,6.521334e+00
5.460000e-05,2.062534e+01,5.992001e+00
5.480000e-05,1.994667e+01,5.532001e+00
5.500000e-05,1.920133e+01,5.026667e+00
