Time(s),CH1V,CH2V
9.600000e-07,-1.040000e-02,5.067333e+00
9.800000e-07,-4.800000e-03,5.105999e+00
1.000000e-06,-1.040000e-02,4.988666e+00
1.020000e-06,-1.720000e-02,5.016666e+00
1.040000e-06,-1.266667e-02,5.055999e+00
1.060000e-06,-1.386667e-02,5.022666e+00
1.080000e-06,-5.866667e-03,5.156000e+00
1.100000e-06,-1.266667e-02,5.162000e+00
1.120000e-06,-5.866667e-03,5.078000e+00
1.140000e-06,-2.746667e-02,5.112000e+00
1.160000e-06,-8.133333e-03,5.078000e+00
1.180000e-06,-2.173333e-02,5.105999e+00
1.200000e-06,-2.173333e-02,5.145333e+00
1.220000e-06,-1.266667e-02,5.133999e+00
1.240000e-06,-1.266667e-02,5.190000e+00
1.260000e-06,-2.533333e-03,5.133999e+00
1.280000e-06,-1.266667e-02,5.089333e+00
1.300000e-06,-1.466667e-03,5.156000e+00
1.320000e-06,-1.040000e-02,5.145333e+00
1.340000e-06,-1.493333e-02,5.117333e+00
1.360000e-06,-1.040000e-02,5.133999e+00
1.380000e-06,-9.333333e-03,5.100666e+00
1.400000e-06,-1.720000e-02,5.190000e+00
1.420000e-06,-2.533333e-03,5.228666e+00
1.440000e-06,-1.466667e-03,5.223333e+00
1.460000e-06,8.000000e-04,5.190000e+00
1.480000e-06,-8.133333e-03,5.156000e+00
1.500000e-06,-1.040000e-02,5.156000e+00
1.520000e-06,-2.400000e-02,5.156000e+00
1.540000e-06,-1.613333e-02,5.150666e+00
1.560000e-06,-1.040000e-02,5.211999e+00
1.580000e-06,8.000000e-04,5.211999e+00
1.600000e-06,1.213333e-02,5.211999e+00
1.620000e-06,-1.466667e-03,5.211999e+00
1.640000e-06,9.866667e-03,5.122666e+00
1.660000e-06,-1.040000e-02,5.178666e+00
1.680000e-06,-2.400000e-02,5.133999e+00
1.700000e-06,2.000000e-03,5.162000e+00
1.720000e-06,-1.720000e-02,5.211999e+00
1.740000e-06,4.266667e-03,5.117333e+00
1.760000e-06,8.000000e-04,5.167333e+00
1.780000e-06,2.000000e-03,5.206666e+00
1.800000e-06,3.066667e-03,5.156000e+00
1.820000e-06,-5.866667e-03,5.145333e+00
1.840000e-06,-1.266667e-02,5.190000e+00
1.860000e-06,-1.160000e-02,5.150666e+00
1.880000e-06,-5.866667e-03,5.167333e+00
1.900000e-06,8.000000e-04,5.206666e+00
1.920000e-06,5.333333e-03,5.167333e+00
1.940000e-06,2.000000e-03,5.211999e+00
1.960000e-06,-1.040000e-02,5.156000e+00
1.980000e-06,-4.800000e-03,5.167333e+00
2.000000e-06,-1.040000e-02,5.234666e+00
2.020000e-06,-4.800000e-03,5.234666e+00
2.040000e-06,-1.720000e-02,5.167333e+00
2.060000e-06,1.440000e-02,5.234666e+00
2.080000e-06,1.893333e-02,5.256666e+00
2.100000e-06,-9.333333e-03,5.128666e+00
2.120000e-06,-1.493333e-02,5.133999e+00
2.140000e-06,-1.466667e-03,5.150666e+00
2.160000e-06,-1.266667e-02,5.078000e+00
2.180000e-06,-3.733333e-03,5.139333e+00
2.200000e-06,3.253333e-02,5.223333e+00
2.220000e-06,-1.720000e-02,5.156000e+00
2.240000e-06,1.213333e-02,5.167333e+00
2.260000e-06,-5.122667e-01,3.594666e+00
2.280000e-06,-1.174533e+00,1.575333e+00
2.300000e-06,-5.382667e-01,1.474666e+00
2.320000e-06,-2.681333e-01,1.073333e+00
2.340000e-06,-2.229333e-01,8.219999e-01
2.360000e-06,-2.930667e-01,5.713333e-01
2.380000e-06,-3.552000e-01,4.206666e-01
2.400000e-06,-3.562667e-01,3.033333e-01
2.420000e-06,-3.597333e-01,2.920000e-01
2.440000e-06,-3.517333e-01,1.140000e-01
2.460000e-06,-3.552000e-01,2.026666e-01
2.480000e-06,-4.037333e-01,1.140000e-01
2.500000e-06,-1.088000e-01,1.234667e+00
2.520000e-06,6.902667e-01,3.538666e+00
2.540000e-06,5.506667e-02,3.494000e+00
2.560000e-06,1.116000e-01,3.884666e+00
2.580000e-06,7.592000e-01,4.425333e+00
2.600000e-06,1.501733e+00,4.732666e+00
2.620000e-06,1.568400e+00,4.715333e+00
2.640000e-06,9.162667e-01,4.620666e+00
2.660000e-06,4.484000e-01,4.531333e+00
2.680000e-06,2.608000e-01,4.620666e+00
2.700000e-06,1.602667e-01,4.609333e+00
2.720000e-06,8.000000e-02,4.576000e+00
2.740000e-06,-4.093333e-02,4.609333e+00
2.760000e-06,-3.986667e-02,4.676666e+00
2.780000e-06,-1.466667e-03,4.765999e+00
2.800000e-06,-5.866667e-03,4.754666e+00
2.820000e-06,2.000000e-03,4.760000e+00
2.840000e-06,5.333333e-03,4.866000e+00
2.860000e-06,-2.533333e-03,4.843999e+00
2.880000e-06,8.000000e-04,4.810666e+00
2.900000e-06,-1.466667e-03,4.860666e+00
2.920000e-06,-5.866667e-03,4.788000e+00
2.940000e-06,-1.160000e-02,4.849333e+00
2.960000e-06,-1.266667e-02,4.866000e+00
2.980000e-06,8.000000e-04,4.949999e+00
3.000000e-06,8.000000e-04,4.888666e+00
3.020000e-06,-9.333333e-03,4.961333e+00
3.040000e-06,2.800000e-02,4.978000e+00
3.060000e-06,-2.293333e-02,4.900000e+00
3.080000e-06,1.893333e-02,4.832666e+00
3.100000e-06,-7.066667e-03,4.916666e+00
3.120000e-06,-1.266667e-02,4.978000e+00
3.140000e-06,-9.333333e-03,4.961333e+00
3.160000e-06,-1.466667e-03,4.910666e+00
3.180000e-06,1.106667e-02,4.966666e+00
3.200000e-06,-2.626667e-02,5.078000e+00
3.220000e-06,3.586667e-02,5.100666e+00
3.240000e-06,-3.760000e-02,4.855333e+00
3.260000e-06,-1.040000e-02,4.972000e+00
3.280000e-06,-3.733333e-03,4.978000e+00
3.300000e-06,-5.866667e-03,5.016666e+00
3.320000e-06,3.066667e-03,5.033333e+00
3.340000e-06,2.000000e-03,5.050000e+00
3.360000e-06,-5.866667e-03,4.978000e+00
3.380000e-06,-4.800000e-03,4.983333e+00
3.400000e-06,-1.466667e-03,4.955333e+00
3.420000e-06,-2.666667e-04,5.000000e+00
3.440000e-06,-2.853333e-02,5.022666e+00
3.460000e-06,-3.733333e-03,5.072666e+00
3.480000e-06,-1.266667e-02,5.055999e+00
3.500000e-06,5.333333e-03,5.128666e+00
3.520000e-06,9.866667e-03,5.133999e+00
3.540000e-06,-1.160000e-02,5.072666e+00
3.560000e-06,-1.466667e-03,5.089333e+00
3.580000e-06,-2.173333e-02,5.067333e+00
3.600000e-06,-1.266667e-02,5.078000e+00
3.620000e-06,-2.533333e-03,5.050000e+00
3.640000e-06,5.333333e-03,5.133999e+00
3.660000e-06,-3.733333e-03,5.072666e+00
3.680000e-06,8.000000e-04,5.011333e+00
3.700000e-06,-5.866667e-03,5.112000e+00
3.720000e-06,-5.866667e-03,5.156000e+00
3.740000e-06,-1.493333e-02,5.089333e+00
3.760000e-06,-1.040000e-02,5.055999e+00
3.780000e-06,-1.160000e-02,5.067333e+00
3.800000e-06,-1.040000e-02,5.133999e+00
3.820000e-06,-5.866667e-03,5.061333e+00
3.840000e-06,8.000000e-04,5.089333e+00
3.860000e-06,-7.066667e-03,5.105999e+00
3.880000e-06,-5.866667e-03,5.122666e+00
3.900000e-06,-1.160000e-02,5.100666e+00
3.920000e-06,8.000000e-04,5.145333e+00
3.940000e-06,-8.133333e-03,5.112000e+00
3.960000e-06,-1.266667e-02,5.133999e+00
3.980000e-06,2.000000e-03,5.139333e+00
4.000000e-06,-1.466667e-03,5.156000e+00
4.020000e-06,4.266667e-03,5.133999e+00
4.040000e-06,-1.493333e-02,5.100666e+00
4.060000e-06,-1.160000e-02,5.156000e+00
4.080000e-06,-1.266667e-02,5.133999e+00
4.100000e-06,-7.066667e-03,5.173333e+00
4.120000e-06,-1.266667e-02,5.211999e+00
4.140000e-06,1.333333e-02,5.200666e+00
4.160000e-06,-1.493333e-02,5.190000e+00
4.180000e-06,-2.533333e-03,5.156000e+00
4.200000e-06,-3.733333e-03,5.178666e+00
4.220000e-06,-9.333333e-03,5.200666e+00
4.240000e-06,-1.040000e-02,5.122666e+00
4.260000e-06,8.000000e-04,5.190000e+00
4.280000e-06,-1.466667e-03,5.190000e+00
4.300000e-06,-2.533333e-03,5.200666e+00
4.320000e-06,-3.733333e-03,5.223333e+00
4.340000e-06,8.000000e-04,5.245333e+00
4.360000e-06,-1.040000e-02,5.178666e+00
4.380000e-06,-8.133333e-03,5.245333e+00
4.400000e-06,-1.720000e-02,5.112000e+00
4.420000e-06,-3.733333e-03,5.167333e+00
4.440000e-06,-3.733333e-03,5.200666e+00
4.460000e-06,5.333333e-03,5.195333e+00
4.480000e-06,1.440000e-02,5.268000e+00
4.500000e-06,-2.533333e-03,5.239999e+00
4.520000e-06,-1.466667e-03,5.156000e+00
4.540000e-06,-9.333333e-03,5.184000e+00
4.560000e-06,8.000000e-04,5.178666e+00
4.580000e-06,-5.866667e-03,5.217999e+00
4.600000e-06,5.333333e-03,5.178666e+00
4.620000e-06,-2.533333e-03,5.256666e+00
4.640000e-06,-1.466667e-03,5.279333e+00
4.660000e-06,1.106667e-02,5.217999e+00
4.680000e-06,-1.040000e-02,5.178666e+00
4.700000e-06,2.346667e-02,5.256666e+00
4.720000e-06,-2.173333e-02,5.234666e+00
4.740000e-06,-1.160000e-02,5.173333e+00
4.760000e-06,-5.845333e-01,3.416000e+00
4.780000e-06,-1.157600e+00,1.580667e+00
4.800000e-06,-5.122667e-01,1.575333e+00
4.820000e-06,-2.454667e-01,1.156667e+00
4.840000e-06,-2.161333e-01,7.833332e-01
4.860000e-06,-3.042667e-01,5.206666e-01
4.880000e-06,-3.653333e-01,4.486666e-01
4.900000e-06,-3.506667e-01,3.760000e-01
4.920000e-06,-3.608000e-01,3.146666e-01
4.940000e-06,-3.449333e-01,1.753333e-01
4.960000e-06,-3.314667e-01,2.140000e-01
4.980000e-06,-4.354667e-01,1.026667e-01
5.000000e-06,-7.373334e-02,1.307333e+00
5.020000e-06,6.778667e-01,3.460666e+00
5.040000e-06,5.960000e-02,3.560666e+00
5.060000e-06,1.206667e-01,4.012666e+00
5.080000e-06,8.010667e-01,4.553999e+00
5.100000e-06,1.523200e+00,4.799333e+00
5.120000e-06,1.551467e+00,4.777333e+00
5.140000e-06,8.801333e-01,4.643333e+00
5.160000e-06,3.466667e-01,4.576000e+00
5.180000e-06,1.964000e-01,4.592666e+00
5.200000e-06,7.773334e-02,4.676666e+00
5.220000e-06,2.000000e-03,4.659999e+00
5.240000e-06,-4.893333e-02,4.810666e+00
5.260000e-06,-2.400000e-02,4.794000e+00
5.280000e-06,1.213333e-02,4.765999e+00
5.300000e-06,9.866667e-03,4.872000e+00
5.320000e-06,-1.266667e-02,4.799333e+00
5.340000e-06,-4.800000e-03,4.888666e+00
5.360000e-06,-1.040000e-02,4.832666e+00
5.380000e-06,-2.666667e-04,4.927333e+00
5.400000e-06,7.600000e-03,5.033333e+00
5.420000e-06,7.600000e-03,4.955333e+00
5.440000e-06,9.866667e-03,4.900000e+00
5.460000e-06,4.266667e-03,4.938666e+00
5.480000e-06,8.000000e-04,4.944666e+00
5.500000e-06,-3.733333e-03,4.921999e+00
5.520000e-06,-8.133333e-03,5.022666e+00
5.540000e-06,-9.333333e-03,5.078000e+00
5.560000e-06,9.866667e-03,5.022666e+00
5.580000e-06,-8.133333e-03,5.006000e+00
5.600000e-06,1.666667e-02,5.067333e+00
5.620000e-06,5.333333e-03,4.933333e+00
5.640000e-06,8.000000e-04,5.022666e+00
5.660000e-06,-1.466667e-03,4.994666e+00
5.680000e-06,-5.866667e-03,5.033333e+00
5.700000e-06,-1.466667e-03,5.089333e+00
5.720000e-06,-1.040000e-02,5.122666e+00
5.740000e-06,-3.733333e-03,5.089333e+00
5.760000e-06,7.600000e-03,5.112000e+00
5.780000e-06,-5.866667e-03,5.078000e+00
5.800000e-06,-5.866667e-03,5.000000e+00
5.820000e-06,-1.946667e-02,5.061333e+00
5.840000e-06,-3.733333e-03,5.089333e+00
5.860000e-06,-7.066667e-03,5.139333e+00
5.880000e-06,5.333333e-03,5.100666e+00
5.900000e-06,4.266667e-03,5.055999e+00
5.920000e-06,1.213333e-02,5.067333e+00
5.940000e-06,2.000000e-03,5.022666e+00
5.960000e-06,-1.466667e-03,5.067333e+00
5.980000e-06,4.266667e-03,5.067333e+00
6.000000e-06,-5.866667e-03,5.089333e+00
6.020000e-06,-7.066667e-03,5.156000e+00
6.040000e-06,8.000000e-04,5.178666e+00
6.060000e-06,4.266667e-03,5.206666e+00
6.080000e-06,8.000000e-04,5.145333e+00
6.100000e-06,-2.666667e-04,5.128666e+00
6.120000e-06,-3.733333e-03,5.122666e+00
6.140000e-06,-1.040000e-02,5.156000e+00
6.160000e-06,-3.733333e-03,5.089333e+00
6.180000e-06,-4.800000e-03,5.184000e+00
6.200000e-06,-1.040000e-02,5.178666e+00
6.220000e-06,-2.533333e-03,5.145333e+00
6.240000e-06,5.333333e-03,5.167333e+00
6.260000e-06,-5.866667e-03,5.145333e+00
6.280000e-06,-1.266667e-02,5.078000e+00
6.300000e-06,-1.160000e-02,5.173333e+00
6.320000e-06,-1.266667e-02,5.145333e+00
6.340000e-06,-2.293333e-02,5.184000e+00
6.360000e-06,8.000000e-04,5.133999e+00
6.380000e-06,-4.800000e-03,5.190000e+00
6.400000e-06,7.600000e-03,5.211999e+00
6.420000e-06,-5.866667e-03,5.150666e+00
6.440000e-06,-1.466667e-03,5.133999e+00
6.460000e-06,-1.266667e-02,5.217999e+00
6.480000e-06,-5.866667e-03,5.190000e+00
6.500000e-06,-5.866667e-03,5.195333e+00
6.520000e-06,-1.466667e-03,5.234666e+00
6.540000e-06,-2.666667e-04,5.173333e+00
6.560000e-06,-1.466667e-03,5.234666e+00
6.580000e-06,4.266667e-03,5.195333e+00
6.600000e-06,-8.133333e-03,5.100666e+00
6.620000e-06,-1.266667e-02,5.173333e+00
6.640000e-06,-1.266667e-02,5.190000e+00
6.660000e-06,-1.040000e-02,5.200666e+00
6.680000e-06,-1.466667e-03,5.223333e+00
6.700000e-06,-4.800000e-03,5.211999e+00
6.720000e-06,5.333333e-03,5.167333e+00
6.740000e-06,2.000000e-03,5.162000e+00
6.760000e-06,-1.466667e-03,5.245333e+00
6.780000e-06,-1.466667e-03,5.184000e+00
6.800000e-06,-5.866667e-03,5.145333e+00
6.820000e-06,8.000000e-04,5.223333e+00
6.840000e-06,-1.266667e-02,5.279333e+00
6.860000e-06,-1.466667e-03,5.223333e+00
6.880000e-06,2.120000e-02,5.245333e+00
6.900000e-06,-4.800000e-03,5.268000e+00
6.920000e-06,-1.466667e-03,5.167333e+00
6.940000e-06,-1.040000e-02,5.167333e+00
6.960000e-06,-1.466667e-03,5.211999e+00
6.980000e-06,-1.160000e-02,5.256666e+00
7.000000e-06,5.333333e-03,5.200666e+00
7.020000e-06,-2.666667e-04,5.156000e+00
7.040000e-06,3.066667e-03,5.245333e+00
7.060000e-06,-7.066667e-03,5.273333e+00
7.080000e-06,-1.040000e-02,5.211999e+00
7.100000e-06,-1.946667e-02,5.190000e+00
7.120000e-06,-8.133333e-03,5.190000e+00
7.140000e-06,-2.533333e-03,5.223333e+00
7.160000e-06,-5.866667e-03,5.256666e+00
7.180000e-06,1.106667e-02,5.234666e+00
7.200000e-06,2.800000e-02,5.301333e+00
7.220000e-06,-1.613333e-02,5.184000e+00
7.240000e-06,-1.493333e-02,5.178666e+00
7.260000e-06,-5.156000e-01,3.611333e+00
7.280000e-06,-1.183600e+00,1.575333e+00
7.300000e-06,-5.438667e-01,1.486000e+00
7.320000e-06,-2.613333e-01,1.262667e+00
7.340000e-06,-2.240000e-01,7.939999e-01
7.360000e-06,-2.997333e-01,5.820000e-01
7.380000e-06,-3.461334e-01,3.980000e-01
7.400000e-06,-3.608000e-01,3.033333e-01
7.420000e-06,-3.653333e-01,2.200000e-01
7.440000e-06,-3.562667e-01,1.693333e-01
7.460000e-06,-3.608000e-01,1.526667e-01
7.480000e-06,-3.969333e-01,1.693333e-01
7.500000e-06,-8.613333e-02,1.324000e+00
7.520000e-06,6.766667e-01,3.460666e+00
7.540000e-06,4.493333e-02,3.533333e+00
7.560000e-06,8.906667e-02,3.918000e+00
7.580000e-06,7.456000e-01,4.408666e+00
7.600000e-06,1.476933e+00,4.721333e+00
7.620000e-06,1.546933e+00,4.765999e+00
7.640000e-06,9.118667e-01,4.688000e+00
7.660000e-06,4.292000e-01,4.626666e+00
7.680000e-06,2.337333e-01,4.542666e+00
7.700000e-06,1.489333e-01,4.626666e+00
7.720000e-06,5.506667e-02,4.587333e+00
7.740000e-06,-4.093333e-02,4.693333e+00
7.760000e-06,-4.666667e-02,4.631999e+00
7.780000e-06,9.866667e-03,4.794000e+00
7.800000e-06,9.866667e-03,4.855333e+00
7.820000e-06,8.800000e-03,4.794000e+00
7.840000e-06,7.600000e-03,4.788000e+00
7.860000e-06,-7.066667e-03,4.894000e+00
7.880000e-06,-1.040000e-02,4.810666e+00
7.900000e-06,-2.666667e-04,4.816000e+00
7.920000e-06,-3.733333e-03,4.855333e+00
7.940000e-06,7.600000e-03,4.905333e+00
7.960000e-06,5.333333e-03,4.921999e+00
7.980000e-06,1.213333e-02,4.905333e+00
8.000000e-06,9.866667e-03,4.955333e+00
8.020000e-06,-4.800000e-03,4.860666e+00
8.040000e-06,-1.040000e-02,4.955333e+00
8.060000e-06,-2.666667e-04,4.900000e+00
8.080000e-06,-1.720000e-02,4.944666e+00
8.100000e-06,-2.666667e-04,4.983333e+00
8.120000e-06,-1.466667e-03,5.011333e+00
8.140000e-06,-1.466667e-03,4.972000e+00
8.160000e-06,-1.466667e-03,4.921999e+00
8.180000e-06,-2.533333e-03,4.916666e+00
8.200000e-06,-1.040000e-02,4.921999e+00
8.220000e-06,-5.866667e-03,4.978000e+00
8.240000e-06,-3.733333e-03,4.966666e+00
8.260000e-06,-1.466667e-03,5.039333e+00
8.280000e-06,-3.733333e-03,5.067333e+00
8.300000e-06,-2.666667e-04,5.033333e+00
8.320000e-06,5.333333e-03,4.988666e+00
8.340000e-06,3.066667e-03,4.972000e+00
8.360000e-06,-1.493333e-02,4.910666e+00
8.380000e-06,-1.386667e-02,4.988666e+00
8.400000e-06,-1.040000e-02,4.966666e+00
8.420000e-06,-9.333333e-03,5.078000e+00
8.440000e-06,-3.733333e-03,5.100666e+00
8.460000e-06,7.600000e-03,5.011333e+00
8.480000e-06,3.066667e-03,5.044666e+00
8.500000e-06,2.000000e-03,5.027999e+00
8.520000e-06,-1.040000e-02,5.022666e+00
8.540000e-06,-5.866667e-03,5.044666e+00
8.560000e-06,-1.040000e-02,5.033333e+00
8.580000e-06,-3.733333e-03,5.055999e+00
8.600000e-06,-1.493333e-02,5.078000e+00
8.620000e-06,1.106667e-02,5.112000e+00
8.640000e-06,9.866667e-03,5.100666e+00
8.660000e-06,5.333333e-03,5.112000e+00
8.680000e-06,-3.733333e-03,4.988666e+00
8.700000e-06,-9.333333e-03,5.084000e+00
8.720000e-06,-1.720000e-02,5.089333e+00
8.740000e-06,-3.733333e-03,5.039333e+00
8.760000e-06,-1.466667e-03,5.190000e+00
8.780000e-06,3.066667e-03,5.112000e+00
8.800000e-06,1.440000e-02,5.133999e+00
8.820000e-06,-3.733333e-03,5.139333e+00
8.840000e-06,-8.133333e-03,5.067333e+00
8.860000e-06,-1.040000e-02,5.072666e+00
8.880000e-06,-1.466667e-03,5.133999e+00
8.900000e-06,-9.333333e-03,5.117333e+00
8.920000e-06,8.000000e-04,5.178666e+00
8.940000e-06,-4.800000e-03,5.228666e+00
8.960000e-06,-1.266667e-02,5.133999e+00
8.980000e-06,-7.066667e-03,5.094666e+00
9.000000e-06,-1.466667e-03,5.089333e+00
9.020000e-06,-2.520000e-02,5.122666e+00
9.040000e-06,-1.720000e-02,5.112000e+00
9.060000e-06,-4.800000e-03,5.200666e+00
9.080000e-06,-8.133333e-03,5.200666e+00
9.100000e-06,-2.533333e-03,5.162000e+00
9.120000e-06,3.066667e-03,5.211999e+00
9.140000e-06,6.533334e-03,5.200666e+00
9.160000e-06,-1.946667e-02,5.067333e+00
9.180000e-06,-2.533333e-03,5.117333e+00
9.200000e-06,-1.266667e-02,5.167333e+00
