Time(s),CH1V,CH2V
-5.100000e-07,5.094934e+00,-1.261200e+00
-5.000000e-07,5.088267e+00,-1.190400e+00
-4.900000e-07,5.069867e+00,-1.146133e+00
-4.800000e-07,5.138134e+00,-1.083467e+00
-4.700000e-07,5.106667e+00,-1.032400e+00
-4.600000e-07,5.036267e+00,-9.822667e-01
-4.500000e-07,5.041600e+00,-9.173334e-01
-4.400000e-07,5.081867e+00,-8.650666e-01
-4.300000e-07,5.072000e+00,-7.965333e-01
-4.200000e-07,4.986400e+00,-7.408000e-01
-4.100000e-07,5.092534e+00,-6.896000e-01
-4.000000e-07,5.034133e+00,-6.350667e-01
-3.900000e-07,4.975467e+00,-5.689334e-01
-3.800000e-07,5.034133e+00,-5.120000e-01
-3.700000e-07,5.052534e+00,-4.556000e-01
-3.600000e-07,5.016800e+00,-4.073333e-01
-3.500000e-07,4.976533e+00,-3.457333e-01
-3.400000e-07,5.049334e+00,-2.980000e-01
-3.300000e-07,5.002667e+00,-2.405333e-01
-3.200000e-07,4.990667e+00,-1.934667e-01
-3.100000e-07,5.022133e+00,-1.365333e-01
-3.000000e-07,4.990667e+00,-9.226667e-02
-2.900000e-07,5.014667e+00,-3.933333e-02
-2.800000e-07,5.042667e+00,-4.800000e-03
-2.700000e-07,5.045067e+00,4.746667e-02
-2.600000e-07,5.023200e+00,8.840000e-02
-2.500000e-07,5.052534e+00,1.377333e-01
-2.400000e-07,5.055733e+00,1.677333e-01
-2.300000e-07,5.088267e+00,2.004000e-01
-2.200000e-07,5.034133e+00,2.378667e-01
-2.100000e-07,5.002667e+00,2.682667e-01
-2.000000e-07,5.060000e+00,2.965333e-01
-1.900000e-07,5.046134e+00,3.316000e-01
-1.800000e-07,5.038400e+00,3.493333e-01
-1.700000e-07,4.975467e+00,3.684000e-01
-1.600000e-07,4.990667e+00,3.930667e-01
-1.500000e-07,5.023200e+00,4.092000e-01
-1.400000e-07,5.003733e+00,4.253334e-01
-1.300000e-07,5.001600e+00,4.557333e-01
-1.200000e-07,4.951734e+00,4.574667e-01
-1.100000e-07,4.971200e+00,4.706667e-01
-1.000000e-07,4.975467e+00,4.793333e-01
-9.000000e-08,4.974400e+00,4.736000e-01
-8.000000e-08,4.925600e+00,4.873333e-01
-7.000000e-08,4.933333e+00,4.833333e-01
-6.000000e-08,4.938667e+00,4.862667e-01
-5.000000e-08,4.942934e+00,4.885333e-01
-4.000000e-08,4.947467e+00,4.965333e-01
-3.000000e-08,2.118133e+00,4.840000e-01
-2.000000e-08,-4.290667e-01,4.713333e-01
-1.000000e-08,-6.122667e-01,4.701333e-01
4.863822e-22,-3.653333e-02,4.437333e-01
1.000000e-08,1.826667e-01,4.316000e-01
2.000000e-08,1.434667e-01,4.356000e-01
3.000000e-08,1.586667e-01,4.373333e-01
4.000000e-08,4.234667e-01,3.953333e-01
5.000000e-08,2.173333e-01,4.057333e-01
6.000000e-08,-8.266667e-03,3.356000e-01
7.000000e-08,-1.466667e-02,3.718667e-01
8.000000e-08,-1.866667e-03,3.309333e-01
9.000000e-08,1.586667e-01,3.005333e-01
1.000000e-07,-5.173333e-02,3.241333e-01
1.100000e-07,-8.853333e-02,3.125333e-01
1.200000e-07,1.413333e-01,3.033333e-01
1.300000e-07,-3.973334e-02,3.246667e-01
1.400000e-07,9.066666e-03,3.401333e-01
1.500000e-07,2.237333e-01,3.545333e-01
1.600000e-07,3.018667e-01,3.677333e-01
1.700000e-07,2.237333e-01,3.718667e-01
1.800000e-07,2.608000e-01,3.896000e-01
1.900000e-07,2.986667e-01,4.137333e-01
2.000000e-07,2.368000e-01,4.069333e-01
2.100000e-07,3.506667e-01,4.276000e-01
2.200000e-07,4.645333e-01,4.482667e-01
2.300000e-07,4.114667e-01,4.270667e-01
2.400000e-07,3.365333e-01,4.736000e-01
2.500000e-07,2.976000e-01,4.764000e-01
2.600000e-07,2.888000e-01,5.092000e-01
2.700000e-07,3.061333e-01,5.104000e-01
2.800000e-07,3.365333e-01,5.357333e-01
2.900000e-07,2.757333e-01,5.621333e-01
3.000000e-07,1.848000e-01,5.862667e-01
3.100000e-07,1.490667e-01,5.954667e-01
3.200000e-07,2.282667e-01,6.277333e-01
3.300000e-07,2.368000e-01,6.484000e-01
3.400000e-07,2.000000e-02,6.668000e-01
3.500000e-07,4.826667e-02,6.822667e-01
3.600000e-07,9.360000e-02,7.173333e-01
3.700000e-07,4.266667e-02,7.438667e-01
3.800000e-07,-6.453333e-02,7.633333e-01
3.900000e-07,4.800000e-03,8.093333e-01
4.000000e-07,1.120000e-02,8.254667e-01
4.100000e-07,-4.080000e-02,8.692000e-01
4.200000e-07,-1.920000e-02,8.933333e-01
4.300000e-07,7.306667e-02,9.502667e-01
4.400000e-07,1.413333e-01,9.704000e-01
4.500000e-07,1.653333e-01,1.011733e+00
4.600000e-07,2.781333e-01,1.048533e+00
4.700000e-07,2.997333e-01,1.076133e+00
4.800000e-07,2.194667e-01,1.112933e+00
4.900000e-07,2.421333e-01,1.138800e+00
5.000000e-07,3.432000e-01,1.168133e+00
5.100000e-07,3.149333e-01,1.192400e+00
5.200000e-07,2.483733e+00,1.209600e+00
5.300000e-07,5.300800e+00,1.259067e+00
5.400000e-07,5.801867e+00,1.278533e+00
5.500000e-07,5.343200e+00,1.279200e+00
5.600000e-07,4.986400e+00,1.329200e+00
5.700000e-07,4.989600e+00,1.351067e+00
5.800000e-07,5.068800e+00,1.363733e+00
5.900000e-07,5.013600e+00,1.387867e+00
6.000000e-07,5.042667e+00,1.416533e+00
6.100000e-07,5.069867e+00,1.414800e+00
6.200000e-07,4.956000e+00,1.426933e+00
6.300000e-07,4.901867e+00,1.440133e+00
6.400000e-07,4.994934e+00,1.476400e+00
6.500000e-07,5.000534e+00,1.475867e+00
6.600000e-07,4.984267e+00,1.496000e+00
6.700000e-07,4.981067e+00,1.525200e+00
6.800000e-07,4.951734e+00,1.554533e+00
6.900000e-07,4.963733e+00,1.560933e+00
7.000000e-07,4.756534e+00,1.581067e+00
7.100000e-07,4.884533e+00,1.582800e+00
7.200000e-07,4.964800e+00,1.635067e+00
7.300000e-07,4.956000e+00,1.627067e+00
7.400000e-07,4.821600e+00,1.663867e+00
7.500000e-07,4.819467e+00,1.666667e+00
7.600000e-07,5.125067e+00,1.690267e+00
7.700000e-07,5.140267e+00,1.715067e+00
7.800000e-07,4.923467e+00,1.678800e+00
7.900000e-07,4.834667e+00,1.712667e+00
8.000000e-07,4.895200e+00,1.704133e+00
8.100000e-07,5.065600e+00,1.719600e+00
8.200000e-07,4.830133e+00,1.702933e+00
8.300000e-07,4.887733e+00,1.726000e+00
8.400000e-07,5.316000e+00,1.706400e+00
8.500000e-07,4.837867e+00,1.704133e+00
8.600000e-07,4.650134e+00,1.694933e+00
8.700000e-07,5.257600e+00,1.691467e+00
8.800000e-07,5.250933e+00,1.660400e+00
8.900000e-07,4.949600e+00,1.650667e+00
9.000000e-07,4.901867e+00,1.631600e+00
9.100000e-07,5.106667e+00,1.594800e+00
9.200000e-07,5.055733e+00,1.568400e+00
9.300000e-07,4.873600e+00,1.543067e+00
9.400000e-07,4.962400e+00,1.502800e+00
9.500000e-07,5.021067e+00,1.455067e+00
9.600000e-07,4.960267e+00,1.405067e+00
9.700000e-07,4.772800e+00,1.382667e+00
9.800000e-07,4.804267e+00,1.344133e+00
9.900000e-07,4.892000e+00,1.292933e+00
1.000000e-06,4.869333e+00,1.246400e+00
1.010000e-06,4.859467e+00,1.195733e+00
1.020000e-06,4.762933e+00,1.146400e+00
1.030000e-06,4.751200e+00,1.094533e+00
1.040000e-06,4.795467e+00,1.037067e+00
1.050000e-06,4.918133e+00,9.882667e-01
1.060000e-06,4.862667e+00,9.244000e-01
1.070000e-06,4.743467e+00,8.652000e-01
1.080000e-06,4.795467e+00,8.117334e-01
1.090000e-06,4.825867e+00,7.364000e-01
1.100000e-06,4.841067e+00,6.805333e-01
1.110000e-06,4.853067e+00,6.098667e-01
1.120000e-06,4.895200e+00,5.310667e-01
1.130000e-06,4.856266e+00,4.713333e-01
1.140000e-06,4.871467e+00,4.000000e-01
1.150000e-06,4.917067e+00,3.333333e-01
1.160000e-06,4.934400e+00,2.665333e-01
1.170000e-06,4.970133e+00,1.889333e-01
1.180000e-06,4.947467e+00,1.113333e-01
1.190000e-06,4.981067e+00,3.200000e-02
1.200000e-06,4.956000e+00,-5.080000e-02
1.210000e-06,4.960267e+00,-1.370667e-01
1.220000e-06,4.973333e+00,-2.094667e-01
1.230000e-06,4.988533e+00,-2.974667e-01
1.240000e-06,4.964800e+00,-3.820000e-01
1.250000e-06,4.890934e+00,-4.642667e-01
1.260000e-06,4.919200e+00,-5.292000e-01
1.270000e-06,4.912533e+00,-6.149333e-01
1.280000e-06,4.942934e+00,-7.040000e-01
1.290000e-06,4.920267e+00,-7.828000e-01
1.300000e-06,4.908267e+00,-8.650666e-01
1.310000e-06,4.918133e+00,-9.374667e-01
1.320000e-06,4.873600e+00,-1.026000e+00
1.330000e-06,4.927733e+00,-1.083467e+00
1.340000e-06,4.897600e+00,-1.160533e+00
1.350000e-06,4.904000e+00,-1.232400e+00
1.360000e-06,4.852000e+00,-1.304267e+00
1.370000e-06,4.889867e+00,-1.364133e+00
1.380000e-06,4.888800e+00,-1.434267e+00
1.390000e-06,4.873600e+00,-1.504933e+00
1.400000e-06,4.908267e+00,-1.548133e+00
1.410000e-06,4.892000e+00,-1.623467e+00
1.420000e-06,4.910400e+00,-1.670000e+00
1.430000e-06,4.924533e+00,-1.732133e+00
1.440000e-06,4.956000e+00,-1.771200e+00
1.450000e-06,4.956000e+00,-1.812667e+00
1.460000e-06,4.982133e+00,-1.864400e+00
1.470000e-06,4.997334e+00,-1.900533e+00
1.480000e-06,4.994934e+00,-1.952933e+00
1.490000e-06,5.018933e+00,-1.973067e+00
1.500000e-06,5.012533e+00,-2.028800e+00
1.510000e-06,5.056800e+00,-2.051200e+00
1.520000e-06,5.051467e+00,-2.090933e+00
1.530000e-06,5.056800e+00,-2.119600e+00
1.540000e-06,5.038400e+00,-2.134667e+00
1.550000e-06,5.054667e+00,-2.169067e+00
1.560000e-06,5.073067e+00,-2.166800e+00
1.570000e-06,5.049334e+00,-2.196133e+00
1.580000e-06,5.070933e+00,-2.215067e+00
1.590000e-06,5.060000e+00,-2.223200e+00
1.600000e-06,5.073067e+00,-2.226667e+00
1.610000e-06,5.045067e+00,-2.232400e+00
1.620000e-06,5.051467e+00,-2.246133e+00
1.630000e-06,5.046134e+00,-2.239867e+00
1.640000e-06,5.021067e+00,-2.245067e+00
1.650000e-06,5.033067e+00,-2.220800e+00
1.660000e-06,5.018933e+00,-2.232400e+00
1.670000e-06,5.015733e+00,-2.213333e+00
1.680000e-06,4.990667e+00,-2.199067e+00
1.690000e-06,5.029867e+00,-2.174267e+00
1.700000e-06,5.012533e+00,-2.144933e+00
1.710000e-06,5.015733e+00,-2.129467e+00
1.720000e-06,5.038400e+00,-2.097867e+00
1.730000e-06,5.010133e+00,-2.060400e+00
1.740000e-06,5.038400e+00,-2.031067e+00
1.750000e-06,5.026400e+00,-1.998400e+00
1.760000e-06,5.047200e+00,-1.955200e+00
1.770000e-06,5.058933e+00,-1.917200e+00
1.780000e-06,5.049334e+00,-1.882800e+00
1.790000e-06,5.047200e+00,-1.817733e+00
1.800000e-06,5.047200e+00,-1.791867e+00
1.810000e-06,5.075200e+00,-1.728667e+00
1.820000e-06,5.077600e+00,-1.696400e+00
1.830000e-06,5.111200e+00,-1.638400e+00
1.840000e-06,5.099200e+00,-1.587200e+00
1.850000e-06,5.117600e+00,-1.540000e+00
1.860000e-06,5.114400e+00,-1.484800e+00
1.870000e-06,5.111200e+00,-1.429067e+00
1.880000e-06,5.138134e+00,-1.368667e+00
1.890000e-06,5.106667e+00,-1.329600e+00
1.900000e-06,5.131733e+00,-1.272133e+00
1.910000e-06,5.097067e+00,-1.227867e+00
1.920000e-06,5.060000e+00,-1.159467e+00
1.930000e-06,5.099200e+00,-1.105333e+00
1.940000e-06,5.138134e+00,-1.043200e+00
1.950000e-06,5.058933e+00,-9.812000e-01
1.960000e-06,4.994934e+00,-9.409333e-01
1.970000e-06,5.092534e+00,-8.576000e-01
1.980000e-06,5.070933e+00,-8.236000e-01
1.990000e-06,4.999467e+00,-7.586667e-01
2.000000e-06,5.060000e+00,-7.132000e-01
2.010000e-06,5.087200e+00,-6.460000e-01
2.020000e-06,4.958133e+00,-5.866666e-01
2.030000e-06,4.975467e+00,-5.304000e-01
2.040000e-06,5.077600e+00,-4.786667e-01
2.050000e-06,4.997334e+00,-4.217333e-01
2.060000e-06,4.990667e+00,-3.578667e-01
2.070000e-06,5.026400e+00,-3.216000e-01
2.080000e-06,5.029867e+00,-2.578667e-01
2.090000e-06,4.970133e+00,-2.009333e-01
2.100000e-06,5.008000e+00,-1.612000e-01
2.110000e-06,5.039467e+00,-9.973334e-02
2.120000e-06,4.990667e+00,-6.000000e-02
2.130000e-06,5.025333e+00,3.866667e-03
2.140000e-06,5.018933e+00,3.546667e-02
2.150000e-06,5.017867e+00,8.200000e-02
2.160000e-06,5.025333e+00,1.170667e-01
2.170000e-06,5.033067e+00,1.521333e-01
2.180000e-06,5.032000e+00,1.988000e-01
2.190000e-06,5.021067e+00,2.229333e-01
2.200000e-06,5.012533e+00,2.620000e-01
2.210000e-06,5.004800e+00,2.832000e-01
2.220000e-06,5.034133e+00,3.184000e-01
2.230000e-06,4.991734e+00,3.361333e-01
2.240000e-06,5.025333e+00,3.632000e-01
2.250000e-06,5.011200e+00,3.896000e-01
2.260000e-06,5.003733e+00,4.012000e-01
2.270000e-06,4.982133e+00,4.178667e-01
2.280000e-06,4.973333e+00,4.321333e-01
2.290000e-06,4.989600e+00,4.500000e-01
2.300000e-06,4.969067e+00,4.529333e-01
2.310000e-06,4.965867e+00,4.678667e-01
2.320000e-06,4.947467e+00,4.758667e-01
2.330000e-06,4.962400e+00,4.816000e-01
2.340000e-06,4.962400e+00,4.748000e-01
2.350000e-06,4.938667e+00,4.758667e-01
2.360000e-06,4.947467e+00,4.965333e-01
2.370000e-06,4.911467e+00,4.805333e-01
2.380000e-06,3.177600e+00,4.840000e-01
2.390000e-06,-4.933333e-02,4.718667e-01
2.400000e-06,-6.741334e-01,4.689333e-01
2.410000e-06,-2.045333e-01,4.500000e-01
2.420000e-06,1.653333e-01,4.494667e-01
2.430000e-06,1.816000e-01,4.356000e-01
2.440000e-06,9.360000e-02,4.321333e-01
2.450000e-06,3.853333e-01,4.086667e-01
2.460000e-06,2.541333e-01,4.092000e-01
2.470000e-06,1.034667e-01,3.338667e-01
2.480000e-06,-6.240000e-02,3.724000e-01
2.490000e-06,-5.706667e-02,2.993333e-01
2.500000e-06,1.501333e-01,3.344000e-01
2.510000e-06,3.066667e-02,3.045333e-01
2.520000e-06,-1.274667e-01,3.309333e-01
2.530000e-06,1.338667e-01,2.953333e-01
2.540000e-06,2.213333e-02,3.252000e-01
2.550000e-06,-7.226667e-02,3.184000e-01
2.560000e-06,2.194667e-01,3.540000e-01
2.570000e-06,2.898667e-01,3.574667e-01
2.580000e-06,2.584000e-01,3.758667e-01
2.590000e-06,2.573333e-01,4.080000e-01
2.600000e-06,2.714667e-01,4.045333e-01
2.610000e-06,2.650667e-01,4.045333e-01
2.620000e-06,3.106667e-01,4.425333e-01
2.630000e-06,4.928000e-01,4.373333e-01
2.640000e-06,4.320000e-01,4.413333e-01
2.650000e-06,3.584000e-01,4.609333e-01
2.660000e-06,2.909333e-01,4.689333e-01
2.670000e-06,2.757333e-01,4.948000e-01
2.680000e-06,3.496000e-01,5.196000e-01
2.690000e-06,4.082667e-01,5.305333e-01
2.700000e-06,2.498667e-01,5.552000e-01
2.710000e-06,1.501333e-01,5.581334e-01
2.720000e-06,2.714667e-01,5.909333e-01
2.730000e-06,3.082667e-01,6.340000e-01
2.740000e-06,1.565333e-01,6.392000e-01
2.750000e-06,-5.386667e-02,6.812000e-01
2.760000e-06,7.200000e-02,6.668000e-01
2.770000e-06,2.661333e-01,7.208000e-01
2.780000e-06,3.733333e-02,7.093334e-01
2.790000e-06,-1.709333e-01,7.732000e-01
2.800000e-06,-6.693333e-02,7.841333e-01
2.810000e-06,1.696000e-01,8.185334e-01
2.820000e-06,6.933333e-03,8.520000e-01
2.830000e-06,-1.058667e-01,8.853334e-01
2.840000e-06,2.666667e-03,9.428000e-01
2.850000e-06,1.250667e-01,9.686667e-01
2.860000e-06,2.152000e-01,1.011733e+00
2.870000e-06,2.541333e-01,1.036533e+00
2.880000e-06,2.845333e-01,1.085333e+00
2.890000e-06,2.032000e-01,1.091733e+00
2.900000e-06,2.562667e-01,1.125600e+00
2.910000e-06,3.669333e-01,1.179733e+00
2.920000e-06,3.149333e-01,1.179733e+00
2.930000e-06,1.402400e+00,1.223333e+00
2.940000e-06,4.823733e+00,1.248667e+00
2.950000e-06,5.895200e+00,1.282667e+00
2.960000e-06,5.467733e+00,1.264800e+00
2.970000e-06,5.038400e+00,1.324533e+00
2.980000e-06,4.971200e+00,1.332667e+00
2.990000e-06,5.087200e+00,1.359067e+00
3.000000e-06,5.064533e+00,1.375200e+00
3.010000e-06,4.989600e+00,1.401067e+00
3.020000e-06,5.086133e+00,1.412000e+00
3.030000e-06,4.971200e+00,1.422933e+00
3.040000e-06,4.921333e+00,1.428133e+00
3.050000e-06,4.991734e+00,1.461467e+00
3.060000e-06,5.014667e+00,1.474133e+00
3.070000e-06,4.972267e+00,1.505733e+00
3.080000e-06,4.942934e+00,1.531600e+00
3.090000e-06,5.015733e+00,1.532133e+00
3.100000e-06,4.960267e+00,1.561467e+00
3.110000e-06,4.824800e+00,1.578800e+00
3.120000e-06,4.812800e+00,1.593733e+00
3.130000e-06,4.965867e+00,1.631067e+00
3.140000e-06,4.992800e+00,1.616667e+00
3.150000e-06,4.831200e+00,1.666667e+00
3.160000e-06,4.739200e+00,1.664933e+00
3.170000e-06,4.978667e+00,1.688000e+00
3.180000e-06,5.287734e+00,1.686800e+00
3.190000e-06,4.968000e+00,1.688533e+00
3.200000e-06,4.743467e+00,1.706400e+00
3.210000e-06,4.752267e+00,1.707600e+00
3.220000e-06,5.116533e+00,1.721333e+00
3.230000e-06,5.012533e+00,1.701733e+00
3.240000e-06,4.700000e+00,1.722533e+00
3.250000e-06,5.198934e+00,1.700667e+00
3.260000e-06,5.040534e+00,1.699467e+00
3.270000e-06,4.719733e+00,1.685733e+00
3.280000e-06,5.073067e+00,1.674133e+00
3.290000e-06,5.260800e+00,1.681600e+00
3.300000e-06,5.042667e+00,1.659200e+00
3.310000e-06,4.931200e+00,1.641467e+00
3.320000e-06,5.081867e+00,1.609733e+00
3.330000e-06,5.010133e+00,1.585600e+00
3.340000e-06,4.897600e+00,1.546533e+00
3.350000e-06,4.957067e+00,1.512000e+00
3.360000e-06,5.077600e+00,1.474133e+00
3.370000e-06,4.945067e+00,1.428133e+00
3.380000e-06,4.749866e+00,1.392400e+00
3.390000e-06,4.788000e+00,1.351067e+00
3.400000e-06,4.908267e+00,1.306133e+00
3.410000e-06,4.939734e+00,1.261867e+00
3.420000e-06,4.828000e+00,1.198133e+00
3.430000e-06,4.791200e+00,1.161867e+00
3.440000e-06,4.769600e+00,1.112933e+00
3.450000e-06,4.817333e+00,1.062933e+00
3.460000e-06,4.895200e+00,1.010667e+00
3.470000e-06,4.898667e+00,9.485334e-01
3.480000e-06,4.817333e+00,8.806667e-01
3.490000e-06,4.782400e+00,8.226667e-01
3.500000e-06,4.860533e+00,7.622667e-01
3.510000e-06,4.836800e+00,6.874667e-01
3.520000e-06,4.877867e+00,6.300000e-01
3.530000e-06,4.860533e+00,5.558667e-01
3.540000e-06,4.862667e+00,4.977333e-01
3.550000e-06,4.850934e+00,4.206667e-01
3.560000e-06,4.882400e+00,3.493333e-01
3.570000e-06,4.939734e+00,2.958667e-01
3.580000e-06,4.949600e+00,2.113333e-01
3.590000e-06,4.983200e+00,1.292000e-01
3.600000e-06,4.977600e+00,5.493334e-02
3.610000e-06,4.958133e+00,-2.613333e-02
3.620000e-06,4.951734e+00,-1.106667e-01
3.630000e-06,4.985333e+00,-1.917333e-01
3.640000e-06,5.012533e+00,-2.808000e-01
3.650000e-06,4.949600e+00,-3.601333e-01
3.660000e-06,4.938667e+00,-4.314667e-01
3.670000e-06,4.893067e+00,-5.229334e-01
3.680000e-06,4.942934e+00,-6.028000e-01
3.690000e-06,4.928800e+00,-6.786667e-01
3.700000e-06,4.925600e+00,-7.718667e-01
3.710000e-06,4.910400e+00,-8.380000e-01
3.720000e-06,4.873600e+00,-9.225333e-01
3.730000e-06,4.904000e+00,-9.857333e-01
3.740000e-06,4.904000e+00,-1.078933e+00
3.750000e-06,4.926667e+00,-1.142133e+00
3.760000e-06,4.877867e+00,-1.214667e+00
3.770000e-06,4.883467e+00,-1.296267e+00
3.780000e-06,4.871467e+00,-1.351467e+00
3.790000e-06,4.859467e+00,-1.420400e+00
3.800000e-06,4.899734e+00,-1.469867e+00
3.810000e-06,4.884533e+00,-1.549200e+00
3.820000e-06,4.917067e+00,-1.604400e+00
3.830000e-06,4.908267e+00,-1.645867e+00
3.840000e-06,4.929867e+00,-1.711467e+00
3.850000e-06,4.934400e+00,-1.747600e+00
3.860000e-06,4.964800e+00,-1.802267e+00
3.870000e-06,4.989600e+00,-1.846533e+00
3.880000e-06,5.003733e+00,-1.900000e+00
3.890000e-06,5.012533e+00,-1.924133e+00
3.900000e-06,5.012533e+00,-1.978267e+00
3.910000e-06,5.046134e+00,-2.001733e+00
3.920000e-06,5.029867e+00,-2.042667e+00
3.930000e-06,5.056800e+00,-2.076533e+00
3.940000e-06,5.047200e+00,-2.097867e+00
3.950000e-06,5.028800e+00,-2.136933e+00
3.960000e-06,5.073067e+00,-2.146133e+00
3.970000e-06,5.051467e+00,-2.183467e+00
3.980000e-06,5.079733e+00,-2.184000e+00
3.990000e-06,5.061333e+00,-2.213333e+00
4.000000e-06,5.068800e+00,-2.222000e+00
4.010000e-06,5.061333e+00,-2.230667e+00
4.020000e-06,5.053600e+00,-2.233467e+00
4.030000e-06,5.074133e+00,-2.235200e+00
4.040000e-06,5.034133e+00,-2.245067e+00
4.050000e-06,5.046134e+00,-2.235867e+00
4.060000e-06,5.023200e+00,-2.247333e+00
4.070000e-06,5.039467e+00,-2.223733e+00
4.080000e-06,5.021067e+00,-2.222000e+00
4.090000e-06,5.027467e+00,-2.211600e+00
4.100000e-06,5.005867e+00,-2.174800e+00
4.110000e-06,4.999467e+00,-2.155867e+00
4.120000e-06,5.025333e+00,-2.118533e+00
4.130000e-06,5.003733e+00,-2.104667e+00
4.140000e-06,5.034133e+00,-2.078267e+00
4.150000e-06,5.018933e+00,-2.043733e+00
4.160000e-06,5.051467e+00,-2.017333e+00
4.170000e-06,5.032000e+00,-1.975867e+00
4.180000e-06,5.045067e+00,-1.935600e+00
4.190000e-06,5.055733e+00,-1.886267e+00
4.200000e-06,5.042667e+00,-1.840267e+00
4.210000e-06,5.080800e+00,-1.793600e+00
4.220000e-06,5.055733e+00,-1.762000e+00
4.230000e-06,5.104533e+00,-1.711467e+00
4.240000e-06,5.081867e+00,-1.658533e+00
4.250000e-06,5.113333e+00,-1.607867e+00
4.260000e-06,5.110133e+00,-1.558400e+00
4.270000e-06,5.121867e+00,-1.495733e+00
4.280000e-06,5.151200e+00,-1.428533e+00
4.290000e-06,5.110133e+00,-1.398000e+00
4.300000e-06,5.140267e+00,-1.335333e+00
4.310000e-06,5.111200e+00,-1.282400e+00
4.320000e-06,5.120800e+00,-1.237600e+00
4.330000e-06,5.040534e+00,-1.171467e+00
4.340000e-06,5.094934e+00,-1.115733e+00
4.350000e-06,5.142667e+00,-1.055333e+00
4.360000e-06,5.042667e+00,-1.009867e+00
4.370000e-06,5.018933e+00,-9.518667e-01
4.380000e-06,5.047200e+00,-8.834667e-01
4.390000e-06,5.115467e+00,-8.241333e-01
4.400000e-06,4.982133e+00,-7.845333e-01
4.410000e-06,5.032000e+00,-7.149333e-01
4.420000e-06,5.090400e+00,-6.545333e-01
4.430000e-06,4.978667e+00,-6.166667e-01
4.440000e-06,4.973333e+00,-5.269333e-01
4.450000e-06,5.038400e+00,-4.953333e-01
4.460000e-06,5.032000e+00,-4.326667e-01
4.470000e-06,4.960267e+00,-3.722667e-01
4.480000e-06,5.016800e+00,-3.222667e-01
4.490000e-06,5.023200e+00,-2.704000e-01
4.500000e-06,4.986400e+00,-2.164000e-01
4.510000e-06,4.989600e+00,-1.716000e-01
4.520000e-06,5.025333e+00,-1.313333e-01
4.530000e-06,5.024267e+00,-6.640000e-02
4.540000e-06,5.016800e+00,-2.440000e-02
4.550000e-06,5.052534e+00,1.640000e-02
4.560000e-06,5.012533e+00,5.266667e-02
4.570000e-06,5.042667e+00,1.004000e-01
4.580000e-06,5.053600e+00,1.366667e-01
4.590000e-06,5.045067e+00,1.769333e-01
4.600000e-06,5.042667e+00,2.274667e-01
4.610000e-06,5.009067e+00,2.488000e-01
4.620000e-06,5.055733e+00,2.849333e-01
4.630000e-06,5.023200e+00,3.057333e-01
4.640000e-06,5.038400e+00,3.286667e-01
4.650000e-06,4.997334e+00,3.557333e-01
